2.367000000000000000e+03,2.525000000000000000e+03,2.543000000000000000e+03
1.535000000000000000e+03,1.611000000000000000e+03,1.625000000000000000e+03
2.367000000000000171e+01,2.525000000000000000e+01,2.542999999999999972e+01
